gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene_01934,240.62990646761378,0.266807314754791,0.21428550404677277,1.245102023777372,0.2130942503251838,0.8502841414690749
gene_07523,114.0790190729878,0.5266269423789098,0.42296215450837316,1.245092348725693,0.21309780628752073,0.8502841414690749
gene_18847,147.3511894972493,-0.3198824158000923,0.2569402212726162,-1.2449682428688105,0.21314342387419916,0.8502841414690749
gene_04392,227.41854995247573,-0.5176429186307552,0.415816382222506,-1.2448834167234928,0.21317460747369354,0.8502841414690749
gene_15139,32.0015434472188,-0.4255339855251703,0.3419840958234676,-1.2443092843265764,0.21338575533306925,0.8502841414690749
gene_09654,126.3641271146793,-0.3585023518212779,0.2881496386949977,-1.244153396981169,0.21344311184790343,0.8502841414690749
gene_13715,27.77331861868579,-0.32939750933578615,0.26476317554602397,-1.2441213120233434,0.21345491842887776,0.8502841414690749
gene_11977,47.54747145439337,0.2812271487702697,0.22606763852793132,1.2439956050389018,0.2135011804618282,0.8502841414690749
gene_19711,9.74977829997661,0.34929193639859124,0.28078879427297715,1.2439667946970019,0.2135117841136256,0.8502841414690749
gene_08564,77.22519849963601,-0.28306245840026617,0.2275640448509876,-1.2438804143493747,0.21354357869481755,0.8502841414690749
gene_04536,90.1953878220384,-0.33008941282208737,0.2653875215442546,-1.2438015581943758,0.21357260678005763,0.8502841414690749
gene_07908,13.364405036617585,0.44765401320160036,0.3599395099027333,1.243692345201476,0.21361281435649793,0.8502841414690749
gene_08038,15.994359340581369,0.3003592040981658,0.24150874363700853,1.243678384371915,0.2136179545335447,0.8502841414690749
gene_00287,87.36732003704022,-0.38967464857447404,0.31333747893619257,-1.243626041472768,0.2136372272322633,0.8502841414690749
gene_07595,52.637967488193034,-0.3547915736960989,0.28529593248496893,-1.2435914196385938,0.21364997570958288,0.8502841414690749
gene_08181,71.66937942084155,-0.2744908982872492,0.22073708157449282,-1.2435196493916494,0.21367640475117855,0.8502841414690749
gene_11232,62.061931056014764,0.49546105276594177,0.39864761789184183,1.2428546679548118,0.21392139309358493,0.8505992634535393
gene_19230,14.583741060624227,0.2992969858090174,0.2408150617713523,1.242849943053779,0.21392313453703093,0.8505992634535393
gene_15187,228.56760454668748,-0.3245430896716537,0.2611304958679278,-1.2428387140037374,0.21392727323736238,0.8505992634535393
gene_01891,162.30619580171643,-0.341437757314392,0.27472770253930584,-1.2428224535002683,0.21393326648705502,0.8505992634535393
gene_08607,345.98283083473274,-0.3860328556921002,0.3106335357191479,-1.242727559335779,0.2139682447217378,0.8505992634535393
gene_06255,57.667645859889056,0.3850003449897957,0.3099293985902572,1.242219507865358,0.21415558397738976,0.8511551361826876
gene_19444,202.73322753393367,0.3348694965934814,0.2696233293496218,1.2419900659236154,0.21424022732496484,0.8511551361826876
gene_07984,23.559052241771365,-0.3877234340126767,0.31220319729518625,-1.2418945013112292,0.21427548914939554,0.8511551361826876
gene_11243,64.82760802238285,-0.38341697862505003,0.30877837240749,-1.2417222606480374,0.2143390537883174,0.8511551361826876
gene_16008,35.172048329766014,-0.30510227923148747,0.24572506465154392,-1.2416408544408963,0.21436910111297236,0.8511551361826876
gene_03116,129.91228563705062,-0.30285025651674685,0.2439687873057192,-1.241348370261983,0.21447708313915737,0.8511551361826876
gene_14527,185.4463915572036,-0.3727347782828837,0.3002688784755612,-1.241336698545735,0.21448139302537406,0.8511551361826876
gene_08086,55.779009937555735,-0.6221417848864386,0.5012214855009764,-1.241251229014257,0.2145129553215971,0.8511551361826876
gene_16671,19.972608882543344,-0.2889811355242536,0.23283687032533718,-1.2411313342275534,0.2145572358627803,0.8511551361826876
gene_05204,20.342876523247437,0.3883566875003752,0.3129245233851488,1.2410554573966202,0.21458526273070788,0.8511551361826876
gene_10209,53.35885511368375,0.19481662684362433,0.15698786541547413,1.2409661493774375,0.21461825410112656,0.8511551361826876
gene_19158,11.42780102678715,-0.3573115314483769,0.2879304418038051,-1.2409647594395312,0.21461876758846465,0.8511551361826876
gene_18168,50.804503677591526,-0.36930626829545476,0.29763806790047864,-1.2407897648997634,0.2146834232213446,0.8512427566270603
gene_02028,3.806840995332868,0.4091157900358161,0.3297663275528204,1.2406233015718862,0.2147449398380925,0.8513178982679585
gene_06081,28.14100357114585,0.22767654866217835,0.18355197634788478,1.240392793323372,0.21483014527010058,0.851383674607104
gene_13691,52.481834348901906,0.17313251272202543,0.13958380986657373,1.2403480954382922,0.2148466702871027,0.851383674607104
gene_19310,67.01475007551423,-0.5139514772235745,0.414493478100685,-1.2399506973635182,0.2149936304976734,0.8517972682158217
gene_05124,56.12726714685825,-0.18847311324608343,0.15205881843891286,-1.2394750609074305,0.21516961896314213,0.8521026445965955
gene_18851,124.84941898759656,0.3115159999935499,0.25136449913881714,1.239299905359801,0.2152344537571681,0.8521026445965955
gene_06639,126.95801538233013,-0.40531876632222485,0.32705839651175705,-1.2392856157956933,0.21523974373926902,0.8521026445965955
gene_07876,122.42601779009942,-0.4579831506163187,0.36956149614781536,-1.2392610036223495,0.21524885536044613,0.8521026445965955
gene_06003,151.3636386702303,0.445303525697564,0.35939179866795656,1.2390475446240818,0.21532789122723905,0.8521026445965955
gene_11586,124.13188935668136,-0.28328872350496204,0.2286410508413649,-1.2390107658379885,0.2153415111446615,0.8521026445965955
gene_14666,62.38039703060874,0.4746678509074319,0.3831251857547013,1.2389366936877428,0.21536894342178947,0.8521026445965955
gene_03724,138.2087472979064,-0.37440723725065195,0.30224220118675865,-1.238765585284041,0.2154323222503014,0.8521848190280908
gene_15697,41.88036893112541,-0.3215010093220117,0.25957404725982897,-1.2385714701292727,0.21550423908312277,0.8523007280329158
gene_03156,24.664277048379915,0.4810488724133446,0.3884547835736324,1.2383651656645407,0.21558069083312092,0.8523641413814788
gene_15837,67.22256500424187,0.33865015163523604,0.2734802897912723,1.238298203843879,0.21560550956244506,0.8523641413814788
gene_10929,60.01722576902574,-0.25461208991312057,0.20564097197643394,-1.2381389149546456,0.21566455666740691,0.8524290777367862
gene_04773,44.03681803179228,0.488499457299656,0.3946433480240497,1.2378251394468878,0.21578090478217093,0.8525570143225486
gene_05298,54.04172369504443,-0.3423128041859901,0.27654451698827004,-1.237821700151479,0.21578218032503704,0.8525570143225486
gene_16521,519.7354648744366,-0.39750205502745883,0.32121547858119487,-1.237493463214229,0.2159039396344341,0.8525745335426578
gene_06983,38.40716676350234,-0.26132967226196074,0.21119720191429936,-1.2373727961036358,0.21594871346701472,0.8525745335426578
gene_16853,113.21070394547553,-0.44868090595392773,0.36265984108660193,-1.2371949003495655,0.216014734324523,0.8525745335426578
gene_19728,179.39350606480477,0.4064597118517889,0.3286055830338967,1.2369227208469593,0.21611577399161663,0.8525745335426578
gene_08386,73.68225649213538,-0.25186275562577237,0.20364453496534082,-1.2367764038874798,0.21617010447467933,0.8525745335426578
gene_17685,55.32647600591216,-0.1929971551689865,0.15605756931302275,-1.236704864868616,0.2161966719561902,0.8525745335426578
gene_05351,29.76184323101999,-0.3144825147798253,0.2542937735854817,-1.236689795214789,0.21620226868085668,0.8525745335426578
gene_19455,5.049817316900346,0.40771595845129094,0.3296894073883193,1.2366668425324,0.21621079328702264,0.8525745335426578
gene_15223,47.30648019710267,-0.23164800341584815,0.18734615508388267,-1.2364705499940989,0.21628370604766234,0.8525745335426578
gene_14351,30.460220107895907,0.3625399211109429,0.2932354556800585,1.236344084892997,0.21633069081781453,0.8525745335426578
gene_19790,63.14521993795168,0.2728080190825511,0.22066869672588058,1.2362787433391111,0.21635496962599554,0.8525745335426578
gene_09699,55.776790518385546,-0.29095603302004125,0.23535808098551525,-1.236227079188106,0.2163741677420865,0.8525745335426578
gene_19307,136.91572891887685,-0.2082951444221674,0.1684948520462142,-1.2362107322129754,0.21638024244405218,0.8525745335426578
gene_04733,538.7354673181118,-0.2904575651083445,0.2349630247059079,-1.2361841420448876,0.216390123882789,0.8525745335426578
gene_16301,73.93080084598931,-0.3892960509658416,0.31494215002275755,-1.2360874876154597,0.2164260453398037,0.8525745335426578
gene_17248,60.60476793493911,0.31372891209013004,0.25384483323798773,1.235908204584172,0.21649268694250778,0.8526691096593453
gene_07408,37.18400060635325,-0.4225400481336513,0.3419463356539877,-1.235691113126054,0.21657340214825838,0.8528190673292316
gene_11237,37.18120840496895,0.25072917737204464,0.202928857363833,1.2355521074191533,0.21662509622757786,0.8528547095573932
gene_18767,54.378142423467075,-0.3962667688116868,0.320908562359931,-1.2348276589991205,0.2168946511599853,0.8535754512845422
gene_19703,113.26027153937419,0.24679679518271802,0.19988153050590945,1.2347153564317015,0.21693645863004518,0.8535754512845422
gene_02456,64.56012084160152,-0.3448215460573448,0.2792820896264071,-1.234671176080819,0.21695290747166662,0.8535754512845422
gene_14911,79.9121583025342,-0.2631350278638926,0.21315710878707034,-1.234465176231804,0.21702961537869192,0.8535754512845422
gene_16387,86.42864811675469,0.3927582483993348,0.3182046111203201,1.2342946477630532,0.21709312961149063,0.8535754512845422
gene_01834,91.56738541317127,-0.22830689134735216,0.18498219989416756,-1.2342100563079672,0.21712464110873286,0.8535754512845422
gene_14841,51.66659090669097,-0.22155718948945455,0.17957160727325366,-1.2338096921542365,0.21727382697949282,0.8535754512845422
gene_15980,55.007900810121725,0.2682132778308291,0.21739795970900258,1.233743307388189,0.2172985707565388,0.8535754512845422
gene_06382,25.906474860098626,-0.34330801937658545,0.2782731684203464,-1.2337086659321768,0.21731148356674412,0.8535754512845422
gene_19239,6.511447549134612,0.3524137882078088,0.2856655919658095,1.2336585088273009,0.21733018090598966,0.8535754512845422
gene_10608,224.3652385727913,-0.3222558676066715,0.2612459743037348,-1.2335342906834776,0.2173764913659807,0.8535754512845422
gene_07732,52.85681999135924,0.26647291044297955,0.21611509952135952,1.2330138478669463,0.21757059771655785,0.8535754512845422
gene_13814,45.97324661733643,0.27758729739724514,0.22522420389993345,1.2324931894112787,0.21776490917076896,0.8535754512845422
gene_02818,149.18563186211404,-0.30827047513093975,0.25013038568295753,-1.23243913085264,0.21778509115037892,0.8535754512845422
gene_13444,175.0607523373204,-0.37549919870647874,0.30474756307659023,-1.232164729770479,0.2178875555548524,0.8535754512845422
gene_11151,24.082425974187107,0.5869526459130047,0.47637382740372597,1.2321261415891418,0.2179019675881987,0.8535754512845422
gene_13777,6.358191064150204,-0.5011809828659225,0.40676950464471706,-1.2321006789918207,0.21791147781308018,0.8535754512845422
gene_17753,15.518676009147631,-0.4736378190231764,0.38441586637595804,-1.232097476850655,0.21791267382698187,0.8535754512845422
gene_10393,105.43880029608259,0.2755524200713993,0.22367122571217152,1.231952921946207,0.21796667063849628,0.8535754512845422
gene_11158,32.522944862175486,0.32303427920298333,0.2622206058619138,1.2319179804393183,0.2179797240771979,0.8535754512845422
gene_09962,52.2863127932143,0.33765069837315614,0.27409887401421495,1.2318572981647686,0.21800239508021113,0.8535754512845422
gene_10993,12.244812151704267,0.42037296893454357,0.3412521848570612,1.231854293066646,0.2180035178341232,0.8535754512845422
gene_10750,116.0377667059209,-0.4277737193201273,0.347300992754596,-1.2317088872314095,0.2180578488034295,0.8535754512845422
gene_16813,59.29238225533777,-0.36043992094085614,0.29277985954183583,-1.2310953407276712,0.21828720795771517,0.8535754512845422
gene_14797,6.128892436142454,-0.29953623656916545,0.24332971576992285,-1.23098913596064,0.21832692757272032,0.8535754512845422
gene_17660,260.24672869941094,-0.3968881744116766,0.32243273514200593,-1.2309177423839395,0.21835363103861782,0.8535754512845422
gene_09972,211.93834498642823,0.499341318728691,0.4056732270694869,1.2308954237277283,0.21836197940660718,0.8535754512845422
gene_09299,26.074815531292277,-0.41845530425024513,0.33996605120644263,-1.230873796854911,0.2183700692295002,0.8535754512845422
gene_05651,100.90042546861605,0.36230105392858303,0.29439656889967514,1.2306565096281692,0.2184513603930328,0.8535754512845422
gene_19337,71.38729429386181,0.3271761359658702,0.26585941400765245,1.2306358877194126,0.21845907655940455,0.8535754512845422
gene_11067,30.52838765096173,-0.29834939109068376,0.24244773614737422,-1.2305719815396798,0.218482989785324,0.8535754512845422
gene_12467,30.931654291186486,-0.29148890493056656,0.2368772952259785,-1.230548097285935,0.2184919275814884,0.8535754512845422
gene_12400,59.750135736230256,0.2294338789399494,0.1864745368844291,1.2303764512478457,0.2185561674730806,0.8535754512845422
gene_16459,20.78882325798288,0.3134594616003733,0.25476822569322427,1.2303710980733573,0.21855817115927623,0.8535754512845422
gene_03671,105.70312106619023,-0.28943251054661323,0.23525109864311203,-1.2303131089121806,0.21857987727211303,0.8535754512845422
gene_11553,44.79684119250677,-0.26440971793412876,0.21492956756634463,-1.2302156512389137,0.21861636046145505,0.8535754512845422
gene_10477,14.438714804690628,-0.4292028121471758,0.3489395790963949,-1.2300204329317659,0.2186894534104875,0.8535754512845422
gene_07167,115.31213429945483,0.17769252611704256,0.1444645843864284,1.2300075265625847,0.21869428638624433,0.8535754512845422
gene_13584,82.12865582407211,-0.41253573391935233,0.33540744331529043,-1.2299540220148293,0.2187143227527948,0.8535754512845422
gene_06587,133.77584591025075,-0.29541649024271355,0.24020070467016408,-1.2298735370005265,0.2187444652397833,0.8535754512845422
gene_13360,42.16079666646075,-0.346701737656633,0.2819292988604723,-1.2297470999217317,0.21879182328532476,0.8535754512845422
gene_16315,338.15290933917095,0.271410401327769,0.22070648101449133,1.2297346234701123,0.21879649684185276,0.8535754512845422
gene_15216,719.4407924718035,0.47321487985587507,0.38487252262552574,1.2295366700321835,0.21887065785459725,0.8535754512845422
gene_04533,376.5551874912641,-0.37805808847456723,0.3074817341916443,-1.2295302336201042,0.21887306948647756,0.8535754512845422
gene_14573,100.06392012268459,-0.43686477636408094,0.3553189064741574,-1.2295005089909405,0.21888420712900913,0.8535754512845422
gene_08455,41.9294892445974,0.26699321612983873,0.2171559084171972,1.2295001230954061,0.2188843517244573,0.8535754512845422
gene_03988,95.98179597878418,0.16608385722208474,0.13509890541185723,1.2293501321551643,0.2189405586775356,0.8535754512845422
gene_16005,82.2804573749683,-0.39016306347072904,0.31739396099820866,-1.2292705955830427,0.2189703680723094,0.8535754512845422
gene_18750,19.493562172130044,0.3560034769500008,0.28960907732912716,1.2292552437692397,0.21897612209158268,0.8535754512845422
gene_14312,16.830938655261885,0.30912744583308593,0.2514948294173815,1.2291602437681024,0.21901173149387954,0.8535754512845422
gene_07963,397.1540659122911,0.46901278498589694,0.38165235665568503,1.2289005342341586,0.2191091011506141,0.8535754512845422
gene_11753,86.50627765317682,0.47199192338012863,0.3841134328745572,1.2287826537278914,0.21915330687398504,0.8535754512845422
gene_13622,91.83944892715976,-0.2600126160462593,0.2116198786736759,-1.228677653894729,0.21919268767892697,0.8535754512845422
gene_03481,29.700482027428553,0.4092297643679962,0.3330983539051116,1.2285553488041907,0.21923856532841324,0.8535754512845422
gene_00463,13.378022877607037,-0.2544338683776434,0.2071182820316171,-1.22844717463813,0.21927914809667615,0.8535754512845422
gene_11822,46.817770112673465,0.17268567127016768,0.1405810438522323,1.2283709562697602,0.21930774552284837,0.8535754512845422
gene_01518,285.356818470828,0.5113061847838186,0.4162675371338926,1.2283114563876185,0.21933007196939514,0.8535754512845422
gene_12348,113.43623604174645,-0.25716025185482744,0.20936480409183594,-1.228287882341611,0.21933891823115603,0.8535754512845422
gene_08582,82.56467176750387,0.30368702422305915,0.24725409079151317,1.228238623882388,0.2193574035058321,0.8535754512845422
gene_19216,21.72307177196276,-0.39111760263386824,0.3184457340264735,-1.2282080142463243,0.21936889098012735,0.8535754512845422
gene_07983,51.005621662774026,-0.33476415481837446,0.2725962050194097,-1.2280587501008615,0.21942491443109624,0.8536273660030976
gene_02031,217.14017514395974,0.20849452497810517,0.1698545548855122,1.227488571729134,0.21963901456429757,0.8542640441587269
gene_18282,25.83642316289802,0.5136330716421302,0.418508998591616,1.2272927783407996,0.21971256892069135,0.8542640441587269
gene_08404,110.34743303805483,-0.38369995586959194,0.3126421097555932,-1.2272817509117628,0.21971671215762456,0.8542640441587269
gene_02898,73.80667124217052,0.43284046857350206,0.3527376934803445,1.227088787429578,0.21978922167049286,0.8543798704392337
gene_01766,47.53698422259327,-0.5797992297608349,0.4725561737875074,-1.2269424502779875,0.2198442219463217,0.8543897573624264
gene_15295,34.807267896097976,-0.5354823505773354,0.4364676165912719,-1.2268547086250055,0.21987720405722044,0.8543897573624264
gene_15267,64.22391761619703,-0.4264192238520521,0.3476144279800241,-1.2267017405749239,0.21993471327926095,0.8544472155371443
gene_06425,53.035039354962784,-0.4672902409055182,0.38105808231906774,-1.2262966266498097,0.22008707034020725,0.8545807323056316
gene_09511,84.46613313978587,-0.1957988125670489,0.15970408223028604,-1.2260100670734009,0.220194886666213,0.8545807323056316
gene_17361,12.2768610659954,0.5109162856939484,0.4167445351287057,1.2259699711147,0.2202099755520064,0.8545807323056316
gene_17924,56.341041892114255,-0.31976939020973544,0.26083503791840973,-1.225944921976934,0.2202194024041073,0.8545807323056316
gene_11932,29.887129309501578,-0.22834606375240854,0.18626360766144218,-1.2259295662707048,0.22022518142764547,0.8545807323056316
gene_13710,158.67627147913774,0.14603674765336402,0.11913893256392899,1.2257684747595157,0.22028581376274925,0.8545807323056316
gene_19688,101.83945520556544,0.4188478496181267,0.34173244494564087,1.2256601789296084,0.2203265813563101,0.8545807323056316
gene_07794,44.285942069877756,0.3026402634031401,0.2469362655927682,1.2255804657799247,0.22035659255561457,0.8545807323056316
gene_09166,108.78252944176393,-0.41377951101855864,0.33763494077571465,-1.2255233716863019,0.2203780897098837,0.8545807323056316
gene_03478,49.75444700309845,0.4562558886921638,0.3723672957662009,1.2252845345973513,0.22046803331891895,0.8545807323056316
gene_05238,95.7841035996405,0.33812675733595193,0.275986138939574,1.2251584758391918,0.22051551637399314,0.8545807323056316
gene_02739,632.3828329270599,-0.39448306644719866,0.3220003131424305,-1.2251014994283773,0.2205369803123446,0.8545807323056316
gene_15741,37.595823681382456,-0.3017081059694082,0.2463118812067631,-1.2249027716050107,0.2206118560343301,0.8545807323056316
gene_10783,243.28156132272775,0.3462597247428522,0.28268453377163827,1.2248980166087617,0.22061364782244264,0.8545807323056316
gene_15771,19.0667547952261,-0.5087455076335853,0.41537127356334835,-1.2247970430627202,0.2206516993593033,0.8545807323056316
gene_17192,8.159058123570802,-0.3261385853110717,0.2662803000872176,-1.2247942683114301,0.22065274508131405,0.8545807323056316
gene_01803,39.61179920425874,-0.3533901744893436,0.28858887394532,-1.2245453875546906,0.2207465553616137,0.8546664668001958
gene_18458,14.22136020689346,0.4963835608535076,0.4053736163733442,1.2245088007808194,0.22076034837449054,0.8546664668001958
gene_09844,107.2751229596558,-0.38591287115596856,0.3152073068904493,-1.2243144835791928,0.22083361524951506,0.8546710061589948
gene_19278,85.68137334518956,0.2864690557163725,0.23399000608674222,1.2242790216013575,0.22084698799148428,0.8546710061589948
gene_01238,118.5942022851378,0.24231067974545498,0.19797908185200835,1.2239206156465812,0.22098217576986035,0.8549359116437661
gene_17786,80.25996134038425,0.446847305587798,0.36514865351420894,1.223740800595366,0.22105002287205455,0.8549359116437661
gene_17488,25.54556495743816,-0.33676045526549936,0.27519835503059503,-1.223700829272981,0.22106510672133817,0.8549359116437661
gene_05821,33.032088511563714,-0.5534905255445622,0.452329577610722,-1.223644335769924,0.22108642675107792,0.8549359116437661
gene_12130,70.60362784700787,0.4456335499684185,0.36435012614033124,1.2230915210299131,0.22129513076480356,0.8555775401693546
gene_15409,27.540642965411948,-0.3265986576983153,0.2670577605816287,-1.2229513832026886,0.221348059390982,0.8556167738344879
gene_03278,7.919680696241566,-0.26486463288931344,0.21661259966244423,-1.2227572786719803,0.22142138567476444,0.8557348238638239
gene_10451,52.804056821242774,0.31937657942641934,0.2612953662953711,1.222281833598965,0.22160106666113966,0.8557535120432014
gene_05480,21.31021510796802,-0.23891607106832785,0.19547486669651287,-1.222234219191259,0.22161906693017508,0.8557535120432014
gene_19138,311.3497589637002,-0.41147570540617073,0.33666743295637025,-1.2222022836984507,0.2216311404901875,0.8557535120432014
gene_07198,59.46212148610257,0.23732898257299728,0.19418746828631056,1.2221642553322687,0.22164551814187605,0.8557535120432014
gene_01623,108.7400429238324,-0.5720529312350705,0.4680747362358359,-1.222140156154136,0.22165462983345618,0.8557535120432014
gene_18776,495.9350108458955,0.343494772010745,0.2810772729448069,1.2220652648718227,0.22168294729479132,0.8557535120432014
gene_10199,62.66360121278682,-0.42929648958830335,0.3513359945444661,-1.221897261465962,0.22174648120588625,0.8557838844852674
gene_16739,291.81483812880066,0.4128553511892005,0.3379359613762386,1.221697002911007,0.22182223009949642,0.8557838844852674
gene_19447,265.0012931057415,-0.21719510790554306,0.17781499484525415,-1.221466772780102,0.22190933880889252,0.8557838844852674
gene_06877,24.0872625135314,-0.2353668833703911,0.1926930556140629,-1.221460122786147,0.22191185523105483,0.8557838844852674
gene_07780,77.94430963565604,-0.3242848605932698,0.2655013062785654,-1.2214058949036897,0.22193237635029162,0.8557838844852674
gene_18845,168.26227462588838,-0.44117442059717743,0.3612139957855254,-1.221365799068122,0.22194755044125414,0.8557838844852674
gene_07459,29.67821929222328,0.2753818669270458,0.22550110608021046,1.2211996283028999,0.22201044495136757,0.8558613914856112
gene_07423,104.73401239251211,0.2687800903438531,0.22014513569346317,1.2209222315868504,0.22211546617096034,0.8559840583550212
gene_13523,52.46748848054572,-0.2279330973352153,0.1866960141398453,-1.2208782195236436,0.22213213222114503,0.8559840583550212
gene_06250,79.99831956630372,0.2736806292649985,0.22420101511559662,1.2206930870669364,0.22220224614434936,0.8559840583550212
gene_14357,95.74379839485614,-0.25357113167620765,0.20780175959877756,-1.2202549784265606,0.22236823109673576,0.8559840583550212
gene_01650,27.496941941883637,0.39537046285529825,0.3240109095214751,1.2202381192633684,0.2223746202525294,0.8559840583550212
gene_03704,29.23174905624818,0.3554748697600393,0.2913225011986514,1.2202108257942035,0.2223849639998603,0.8559840583550212
gene_19722,18.75790007939503,-0.3569219670221864,0.2925334698430542,-1.2201064282103413,0.22242453203671286,0.8559840583550212
gene_14738,58.3782321952705,0.5159192607729732,0.4229049282670858,1.2199414721578847,0.2224870627918607,0.8559840583550212
gene_06610,26.919645825036913,0.4448547452145314,0.3646732528784246,1.2198721504887495,0.22251334467575556,0.8559840583550212
gene_16917,12.672666742604164,0.23808343735504048,0.195173634909273,1.2198545027135155,0.22252003582139457,0.8559840583550212
gene_14143,5.046966373100387,-0.5099100107552429,0.4180163631426675,-1.219832656601561,0.22252831896394154,0.8559840583550212
gene_12474,133.02016913197056,0.2709936071479678,0.22219607142631506,1.219614754700265,0.22261095043856982,0.8559840583550212
gene_02061,14.4821538220196,0.3523945374381198,0.2889442044441473,1.2195937209262746,0.22261892790467197,0.8559840583550212
gene_16840,13.134921330392425,-0.28293311660849063,0.2320009443666368,-1.2195343315558427,0.22264145357814102,0.8559840583550212
gene_02936,4.389815973937325,0.5262657199342101,0.43160329703455796,1.219327385935313,0.2227199583094629,0.8561213081278605
gene_15028,19.04433491906804,0.29163442005677903,0.23926596306087586,1.2188713192882314,0.2228930369378369,0.8564256853121258
gene_02154,22.983209335777428,0.5015740073059848,0.4115124108884035,1.2188551159930987,0.22289918790603813,0.8564256853121258
gene_00022,31.220615541515286,-0.2905423864517225,0.2383878342026002,-1.218780259586558,0.22292760588674632,0.8564256853121258
gene_08037,58.40752082222923,-0.25024335633281375,0.2054057357667343,-1.2182880648328076,0.22311452395424736,0.8566588077602499
gene_12663,44.62025705133885,-0.3055288491484783,0.2508427621116624,-1.2180094278043088,0.22322039009008265,0.8566588077602499
gene_12570,43.11774889976457,0.3481879882638507,0.28588672500371276,1.2179228967673432,0.22325327424800556,0.8566588077602499
gene_04203,105.48879801670739,-0.20097618804808437,0.1650381928328328,-1.2177556273392618,0.22331685102537724,0.8566588077602499
gene_01810,156.28329830864854,-0.1232521247062705,0.1012215880295239,-1.2176466216902349,0.22335828952287895,0.8566588077602499
gene_13756,0.9558764640151186,-0.6019423007220223,0.49438750319581865,-1.2175516104896424,0.223394412517382,0.8566588077602499
gene_11520,227.10558607234748,-0.4719007496981604,0.38760010155221336,-1.2174938752811213,0.22341636532453357,0.8566588077602499
gene_07881,36.64036516229398,0.521575101277412,0.42843478128480306,1.2173967288867096,0.2234533070312934,0.8566588077602499
gene_17861,10.523229967587769,0.2562215802978013,0.21049461621132312,1.2172357892544445,0.22351451690737445,0.8566588077602499
gene_05408,64.40621696573506,-0.46966240148488436,0.38585246406643114,-1.2172072105882001,0.22352538743306327,0.8566588077602499
gene_03778,103.37175513293516,0.3092557814902267,0.2540906572699957,1.2171080385754318,0.22356311262721518,0.8566588077602499
gene_06161,72.49567615845798,0.35724076645351105,0.29351995357141514,1.2170919288681075,0.22356924121589583,0.8566588077602499
gene_02993,53.4337832159871,-0.31589102296687943,0.2595490007760351,-1.217076629162067,0.2235750617684127,0.8566588077602499
gene_12633,27.781805739473953,0.39655430095395394,0.32586025419603615,1.2169459019552247,0.22362479946851654,0.8566588077602499
gene_09756,319.16526844717873,0.39166326054286277,0.3218563881389906,1.2168882612754814,0.22364673249631994,0.8566588077602499
gene_19111,46.00246227630774,0.3186324523943709,0.26186497639086576,1.2167814756516833,0.22368736987937488,0.8566588077602499
gene_06354,34.39067588602879,0.19694618866283084,0.16186846984113776,1.2167050745344004,0.22371644764658927,0.8566588077602499
gene_08918,95.12211491581105,0.3701784578044566,0.3043347685798166,1.216352832546543,0.22385054361252676,0.8568067756583366
gene_01503,248.64178427972297,0.38043123900375164,0.3127880916773844,1.2162587039794843,0.2238863874039151,0.8568067756583366
gene_02454,28.170462566401824,0.21298978021803341,0.17513528722859764,1.2161442938682352,0.2239299598536887,0.8568067756583366
gene_06720,56.01166846652236,-0.2516989085320066,0.20700992769197754,-1.2158784428277492,0.22403123114602352,0.8568067756583366
gene_06048,36.70611026310831,0.4139844111010987,0.34049318327043987,1.215837589242683,0.22404679650503578,0.8568067756583366
gene_08375,64.47204657046247,0.34623281032191955,0.28478388135962857,1.2157739007872166,0.22407106357184792,0.8568067756583366
gene_19612,244.20315923842688,0.2273425273461308,0.18701419365304361,1.2156431707419277,0.22412088122985996,0.8568067756583366
gene_15097,62.880721104681946,-0.49722694267675904,0.4090347046276825,-1.2156106488063212,0.22413327568317087,0.8568067756583366
gene_03939,58.18184755517643,0.2697198869610073,0.22190595742790284,1.2154693370440008,0.22418713677939417,0.8568067756583366
gene_11498,53.7432851508863,-0.30563029593295726,0.2514536678985651,-1.215453719514828,0.2241930899814314,0.8568067756583366
gene_01742,285.80266474807826,-0.27477678354245133,0.22608553064803047,-1.215366515295591,0.2242263331897867,0.8568067756583366
gene_04638,23.006017640675708,-0.44913071241366653,0.36969242197058877,-1.2148767075604205,0.22441311876899972,0.8573567097191966
gene_11536,434.99850709759875,-0.2072027503928651,0.17057073399326037,-1.2147614396796353,0.22445709172349881,0.8573609309530131
gene_02546,33.70253203821809,0.22624172459673458,0.18626497917079168,1.2146229828275292,0.22450991906053608,0.8573960894379703
gene_07166,151.15710797104236,-0.5596935055221909,0.46087272464415524,-1.214420979141988,0.224587008227894,0.8573960894379703
gene_14076,49.53038154923585,0.3379075825745666,0.27825057849962437,1.2144002876710023,0.22459490562827633,0.8573960894379703
gene_03227,31.709764362448905,0.4544390339660554,0.37428162624942296,1.2141633521256938,0.22468535195707406,0.8574505711651217
gene_18245,35.49899117870396,0.2017460420733582,0.16616397361426352,1.2141382857254943,0.22469492217382014,0.8574505711651217
gene_11640,65.91859876282192,-0.41509080964958917,0.34198818036130796,-1.2137577655784735,0.2248402384919046,0.857713097642085
gene_08853,21.547309888191737,-0.3151165241867629,0.2596257838258002,-1.2137335496623671,0.2248494885468726,0.857713097642085
gene_00275,269.8850773882941,0.3134429882594653,0.2583085769511283,1.2134439822289307,0.22496011928844262,0.8579714694448612
